Id,Time[ns],mbi5264: row1,mbi5264: row2
1070,16319990.00,01,253C
1071,16329210.00,01,129E
1072,16338420.00,01,129E
1073,16347670.00,01,253C
1074,16356890.00,01,253C
1075,16366100.00,01,129E
1076,16375320.00,01,129E
1077,16384530.00,01,129E
1078,16393750.00,01,129E
1079,16402970.00,01,253C
1080,16412190.00,01,253C
1081,16421400.00,01,121E
1082,16430620.00,01,253C
1083,16439830.00,01,129E
1084,16449050.00,01,253C
1085,16456860.00,00,4F09
1086,16458270.00,01,253C
1087,16467480.00,01,129E
1088,16476700.00,01,253C
1089,16485910.00,01,129E
1090,16495110.00,01,129E
1091,16504330.00,01,129E
1092,16513540.00,01,129E
1093,16522760.00,01,129E
1094,16531970.00,01,129E
1095,16541190.00,01,139F
1096,16550410.00,01,129E
1097,16559620.00,01,129E
1098,16568840.00,01,129E
1099,16578050.00,01,129E
1100,16584350.00,00,E129
1101,16587270.00,01,129E
1102,16596490.00,01,129E
1103,16605710.00,01,129E
1104,16614920.00,01,129E
1105,16624140.00,01,129E
1106,16633350.00,01,129E
1107,16642550.00,01,253C
1108,16651760.00,01,129E
1109,16660980.00,01,353C
1110,16670190.00,01,129E
1111,16679410.00,01,253C
1112,16688630.00,01,253C
1113,16697840.00,01,129E
1114,16707060.00,01,129E
1115,16716280.00,01,973C
1116,16725490.00,01,129E
1117,16734710.00,01,253C
1118,16743930.00,01,253C
1119,16753140.00,01,129E
1120,16762360.00,01,253C
1121,16763720.00,01,01
1122,16771570.00,01,129E
1123,16779660.00,00,E129
1124,16780790.00,01,253C
1125,16790040.00,01,253C
1126,16799250.00,01,129E
1127,16808470.00,01,129E
1128,16817690.00,01,253C
1129,16819500.00,01,129
1130,16826900.00,01,129E
1131,16836120.00,01,129E
1132,16845340.00,01,253C
1133,16854550.00,01,129E
1134,16863770.00,01,D73C
1135,16872990.00,01,253C
1136,16882200.00,01,129E
1137,16887230.00,00,53C2
1138,16891420.00,01,4B9E
1139,16900630.00,01,129E
1140,16909850.00,01,129E
1141,16919070.00,01,129E
1142,16928280.00,01,129E
1143,16937480.00,01,129E
1144,16946690.00,01,129E
1145,16955910.00,01,929E
1146,16965130.00,01,129E
1147,16974340.00,01,129E
1148,16983560.00,01,129E
1149,16992770.00,01,129E
1150,17001990.00,01,129F
1151,17011210.00,01,42DE
1152,17014810.00,00,F129
1153,17020420.00,01,129E
1154,17029640.00,01,129E
1155,17038850.00,01,129E
1156,17048070.00,01,129E
1157,17057290.00,01,129E
1158,17066510.00,01,129E
1159,17075720.00,01,129E
1160,17084970.00,01,129E
1161,17094190.00,01,129E
1162,17103400.00,01,129F
1163,17112620.00,01,129E
1164,17121830.00,01,129E
1165,17131050.00,01,129E
1166,17140270.00,01,129E
1167,17149480.00,01,129E
1168,17158700.00,01,129E
1169,17167920.00,01,129E
1170,17177130.00,01,129E
1171,17186350.00,01,129E
1172,17195570.00,01,129E
1173,17204780.00,01,129E
1174,17214000.00,01,129E
1175,17223210.00,01,129E
1176,17232410.00,01,253C
1177,17241620.00,01,129E
1178,17250840.00,01,353C
1179,17260050.00,01,129E
1180,17265900.00,01,29E1
1181,17269270.00,01,129E
1182,17278490.00,01,253C
1183,17287700.00,01,129E
1184,17296920.00,01,129E
1185,17306140.00,01,253C
1186,17315350.00,01,129E
1187,17324570.00,01,253C
1188,17333790.00,01,253C
1189,17341600.00,00,4F0D
1190,17343000.00,01,129E
1191,17352220.00,01,253C
1192,17361430.00,01,253C
1193,17370650.00,01,129E
1194,17379900.00,01,129E
1195,17381440.00,00,09
1196,17389110.00,01,129E
1197,17398330.00,01,129E
1198,17407550.00,01,253C
1199,17416770.00,01,253C
1200,17425980.00,01,1A9E
1201,17435200.00,01,253C
1202,17444410.00,01,129E
1203,17453630.00,01,253C
1204,17462850.00,01,253C
1205,17472060.00,01,129E
1206,17481280.00,01,253C
1207,17490490.00,01,129E
1208,17499710.00,01,129E
1209,17508930.00,01,253C
1210,17518150.00,01,253C
1211,17527340.00,01,129E
1212,17536550.00,01,129E
1213,17545770.00,01,139F
1214,17554990.00,01,129E
1215,17564200.00,01,129E
1216,17573420.00,01,13DE
1217,17582630.00,01,129E
1218,17591850.00,01,129E
1219,17601070.00,01,129E
1220,17610290.00,01,129E
1221,17619500.00,01,129E
1222,17628720.00,01,129E
1223,17637930.00,01,129E
1224,17647150.00,01,129E
1225,17656370.00,01,129E
1226,17660420.00,00,29E1
1227,17665580.00,01,129F
1228,17674770.00,01,129E
1229,17683990.00,01,253C
1230,17693210.00,01,253C
1231,17702420.00,01,129E
1232,17711640.00,01,129E
1233,17720850.00,01,129E
1234,17728240.00,00,94F
1235,17730070.00,01,129E
1236,17739290.00,01,253C
1237,17748510.00,01,129E
1238,17757720.00,01,129E
1239,17766940.00,01,253C
1240,17772060.00,00,4F09
1241,17776150.00,01,4A7E
1242,17785370.00,01,253C
1243,17794590.00,01,253C
1244,17803800.00,01,129E
1245,17813020.00,01,253C
1246,17819870.00,00,53C2
1247,17822270.00,01,253C
1248,17831480.00,01,129E
1249,17840700.00,01,129E
1250,17849920.00,01,253C
1251,17859130.00,01,129E
1252,17868350.00,01,C53C
1253,17877570.00,01,253C
1254,17886780.00,01,129E
1255,17896000.00,01,353C
1256,17905210.00,01,129E
1257,17914430.00,01,253C
1258,17923650.00,01,129E
1259,17927450.00,00,129E
1260,17932860.00,01,129E
1261,17942080.00,01,129E
1262,17951290.00,01,129E
1263,17951350.00,00,253C
1264,17960510.00,01,129E
1265,17969710.00,01,129E
1266,17978920.00,01,129E
1267,17988140.00,01,129E
1268,17997350.00,01,129E
1269,18006570.00,01,129F
1270,18015790.00,01,16DE
1271,18025000.00,01,129E
1272,18034220.00,01,129E
1273,18043430.00,01,129E
1274,18052650.00,01,129E
1275,18061870.00,01,129E
1276,18071090.00,01,129E
1277,18080300.00,01,129E
1278,18089520.00,01,129E
1279,18090880.00,00,01
1280,18098730.00,01,129E
1281,18106820.00,00,E129
1282,18107950.00,01,129F
1283,18117200.00,01,129E
1284,18126410.00,01,129E
1285,18135630.00,01,129E
1286,18144850.00,01,129E
1287,18146660.00,00,129
1288,18154060.00,01,129E
1289,18163280.00,01,129E
1290,18172500.00,01,129E
1291,18181710.00,01,129E
1292,18190930.00,01,129E
1293,18200150.00,01,129E
1294,18209360.00,01,129E
1295,18218580.00,01,129E
1296,18227790.00,01,129E
1297,18237010.00,01,129E
1298,18238380.00,00,01
1299,18246230.00,01,129E
1300,18254320.00,00,F129
1301,18255440.00,01,129E
1302,18264630.00,01,129E
1303,18273850.00,01,129E
1304,18283070.00,01,253C
1305,18292280.00,01,129E
1306,18301500.00,01,129E
1307,18310720.00,01,253C
1308,18319930.00,01,129E
1309,18329150.00,01,253C
1310,18338370.00,01,253C
1311,18341970.00,00,E129
1312,18347580.00,01,129E
1313,18356800.00,01,253C
1314,18366010.00,01,4A7E
1315,18375230.00,01,253C
1316,18384450.00,01,253C
1317,18393660.00,01,253C
1318,18402880.00,01,129E
1319,18412130.00,01,253C
1320,18421350.00,01,253C
1321,18430560.00,01,1A9E
1322,18439780.00,01,253C
1323,18448990.00,01,129E
1324,18458210.00,01,253C
1325,18467430.00,01,253C
1326,18473450.00,00,4F09
1327,18476640.00,01,129E
1328,18485860.00,01,973C
1329,18495070.00,01,129E
1330,18504290.00,01,129E
1331,18513510.00,01,129E
1332,18522730.00,01,253C
1333,18531940.00,01,129E
1334,18541150.00,01,129E
1335,18550370.00,01,129E
1336,18559570.00,01,129E
1337,18568780.00,01,129F
1338,18578000.00,01,139E
1339,18587210.00,01,129E
1340,18593060.00,00,29E1
1341,18596430.00,01,129E
1342,18605650.00,01,129E
1343,18614870.00,01,129E
1344,18624080.00,01,129E
1345,18633300.00,01,129E
1346,18642510.00,01,129E
1347,18651730.00,01,129E
1348,18660950.00,01,129E
1349,18670160.00,01,129F
1350,18679380.00,01,129E
1351,18688590.00,01,129E
1352,18697810.00,01,129E
1353,18707000.00,01,129E
1354,18716220.00,01,253C
1355,18725430.00,01,129E
1356,18734650.00,01,129E
1357,18743870.00,01,253C
1358,18753090.00,01,2D3C
1359,18762300.00,01,129E
1360,18771520.00,01,253C
1361,18780730.00,01,12BE
1362,18789950.00,01,253C
1363,18799170.00,01,253C
1364,18808380.00,01,129E
1365,18817600.00,01,253C
1366,18826810.00,01,129E
1367,18836030.00,01,129E
1368,18840160.00,00,53C2
1369,18845250.00,01,253C
1370,18854490.00,01,129E
1371,18860090.00,00,94F
1372,18863710.00,01,129E
1373,18872930.00,01,253C
1374,18882150.00,01,253C
1375,18891360.00,01,129E
1376,18900580.00,01,353C
1377,18903910.00,00,4F0D
1378,18909790.00,01,129E
1379,18919010.00,01,253C
1380,18928230.00,01,129E
1381,18937440.00,01,129E
1382,18946660.00,01,129E
1383,18955870.00,01,129E
1384,18965090.00,01,129E
1385,18971640.00,00,253C
1386,18974310.00,01,253C
1387,18983530.00,01,129E
1388,18992740.00,01,129E
1389,19001930.00,01,129E
1390,19011150.00,01,139F
1391,19020370.00,01,529E
1392,19023520.00,00,29F1
1393,19029580.00,01,129E
1394,19038800.00,01,129E
1395,19048010.00,01,169E
1396,19057230.00,01,129E
1397,19066450.00,01,129E
1398,19075670.00,01,129E
1399,19084880.00,01,129E
1400,19094100.00,01,129E
1401,19103310.00,01,129F
1402,19112530.00,01,129E
1403,19121750.00,01,129E
1404,19130960.00,01,129F
1405,19140180.00,01,139E
1406,19149430.00,01,129E
1407,19158640.00,01,129E
1408,19167860.00,01,129E
1409,19177070.00,01,129E
1410,19186290.00,01,129E
1411,19195510.00,01,129E
1412,19204730.00,01,129E
1413,19213940.00,01,129E
1414,19223160.00,01,12DE
1415,19232370.00,01,129E
1416,19238670.00,00,E129
1417,19241590.00,01,129F
1418,19250810.00,01,129F
1419,19260020.00,01,129E
1420,19269240.00,01,129E
1421,19278450.00,01,129E
1422,19287670.00,01,129E
1423,19290550.00,00,94F
1424,19296860.00,01,129E
1425,19306080.00,01,129E
1426,19315290.00,01,129E
1427,19324510.00,01,129E
1428,19333730.00,01,253C
1429,19342340.00,00,53C2
1430,19342950.00,01,253C
1431,19352160.00,01,129E
1432,19361380.00,01,253C
1433,19370590.00,01,129E
1434,19379810.00,01,129E
1435,19389030.00,01,253C
1436,19398240.00,01,129E
1437,19407460.00,01,129E
1438,19416670.00,01,129E
1439,19418040.00,01,01
1440,19425890.00,01,129E
1441,19435110.00,01,253C
1442,19444360.00,01,253C
1443,19453570.00,01,129E
1444,19462790.00,01,253C
1445,19472010.00,01,253C
1446,19473820.00,00,129
1447,19481220.00,01,129E
1448,19490440.00,01,253C
1449,19499650.00,01,129E
1450,19505780.00,00,3C25
1451,19508870.00,01,253C
1452,19518090.00,01,973C
1453,19527300.00,01,129E
1454,19536520.00,01,129E
1455,19541640.00,00,4F09
1456,19545740.00,01,129E
1457,19554950.00,01,129E
1458,19564170.00,01,253C
1459,19573390.00,01,129E
1460,19582600.00,01,129E
1461,19591790.00,01,129E
1462,19601010.00,01,129E
1463,19610230.00,01,929E
1464,19619440.00,01,129E
1465,19628660.00,01,129E
1466,19637880.00,01,129E
1467,19647090.00,01,129E
1468,19656310.00,01,129E
1469,19665530.00,01,42DE
1470,19669130.00,00,E129
1471,19674740.00,01,129E
1472,19683960.00,01,129E
1473,19693170.00,01,129E
1474,19702390.00,01,129E
1475,19711610.00,01,129E
1476,19720820.00,01,129E
1477,19730040.00,01,129E
1478,19739230.00,01,129E
1479,19744830.00,00,129E
1480,19748450.00,01,253C
1481,19757660.00,01,929E
1482,19766880.00,01,129E
1483,19776100.00,01,253C
1484,19785310.00,01,469E
1485,19794530.00,01,253C
1486,19803750.00,01,253C
1487,19812960.00,01,12BE
1488,19822180.00,01,253C
1489,19831390.00,01,129E
1490,19840610.00,01,129E
1491,19849830.00,01,253C
1492,19859040.00,01,129E
1493,19864440.00,01,E129
1494,19868260.00,01,253C
1495,19877470.00,01,129E
1496,19886730.00,01,253C
1497,19895940.00,01,129E
1498,19904280.00,00,94FC
1499,19905160.00,01,253C
1500,19914370.00,01,129E
1501,19923590.00,01,253C
1502,19932810.00,01,253C
1503,19942020.00,01,129E
1504,19951240.00,01,129E
1505,19960450.00,01,129E
1506,19969670.00,01,129E
1507,19972010.00,00,53C2
1508,19978890.00,01,253C
1509,19988110.00,01,253C
1510,19995920.00,00,4F09
1511,19997320.00,01,129E
1512,20006540.00,01,253C
1513,20015750.00,01,253C
1514,20024970.00,01,253C
1515,20034160.00,01,129F
1516,20043380.00,01,129E
1517,20052590.00,01,529E
1518,20061810.00,01,129E
1519,20071030.00,01,129E
1520,20080250.00,01,129E
1521,20089460.00,01,129E
1522,20098680.00,01,129E
1523,20107890.00,01,129E
1524,20115530.00,00,29E1
1525,20117110.00,01,129E
1526,20126330.00,01,129E
1527,20135540.00,01,129F
1528,20144760.00,01,129E
1529,20153970.00,01,129E
1530,20163190.00,01,129E
1531,20172410.00,01,129E
1532,20181650.00,01,129E
1533,20190870.00,01,129E
1534,20200090.00,01,129E
1535,20209310.00,01,129E
1536,20218520.00,01,129E
1537,20227740.00,01,129E
1538,20236950.00,01,129E
1539,20246170.00,01,129E
1540,20255390.00,01,139E
1541,20264600.00,01,129F
1542,20273820.00,01,129E
1543,20283030.00,01,129E
1544,20292250.00,01,129E
1545,20301470.00,01,129E
1546,20310690.00,01,129E
1547,20319900.00,01,129E
1548,20329090.00,01,129E
1549,20338310.00,01,253C
1550,20347530.00,01,253C
1551,20356740.00,01,129E
1552,20365960.00,01,253C
1553,20375170.00,01,129E
1554,20384390.00,01,253C
1555,20393610.00,01,253C
1556,20402820.00,01,129E
1557,20412040.00,01,129E
1558,20421250.00,01,129E
1559,20426380.00,00,4F09
1560,20430470.00,01,4A7E
1561,20439690.00,01,253C
1562,20448910.00,01,253C
1563,20458120.00,01,129E
1564,20467340.00,01,253C
1565,20474190.00,00,53C2
1566,20476590.00,01,253C
1567,20485800.00,01,129E
1568,20495020.00,01,253C
1569,20504230.00,01,129E
1570,20513450.00,01,253C
1571,20522670.00,01,D73C
1572,20531880.00,01,129E
1573,20541100.00,01,129E
1574,20550320.00,01,4A1E
1575,20559530.00,01,129E
1576,20568750.00,01,253C
1577,20577970.00,01,253C
1578,20587180.00,01,129E
1579,20596400.00,01,253C
1580,20605610.00,01,129E
1581,20609740.00,00,53C2
1582,20614830.00,01,253C
1583,20624020.00,01,129E
1584,20633240.00,01,129E
1585,20642460.00,01,129E
1586,20651670.00,01,129E
1587,20660890.00,01,129E
1588,20670110.00,01,169E
1589,20679320.00,01,129E
1590,20688540.00,01,129E
1591,20697750.00,01,129E
1592,20706970.00,01,129E
1593,20716190.00,01,129E
1594,20725400.00,01,129E
1595,20734620.00,01,129E
1596,20743830.00,01,129E
1597,20745200.00,00,01
1598,20753050.00,01,129E
1599,20761140.00,00,E129
1600,20762270.00,01,129E
1601,20771460.00,01,129E
1602,20780680.00,01,253C
1603,20789890.00,01,129E
1604,20797080.00,01,E129
1605,20799110.00,01,253C
1606,20808330.00,01,253C
1607,20813020.00,00,94F
1608,20817540.00,01,129E
1609,20826760.00,01,253C
1610,20835970.00,01,129E
1611,20845190.00,01,253C
1612,20854410.00,01,253C
1613,20856850.00,00,4F09
1614,20863620.00,01,129E
1615,20872840.00,01,253C
1616,20882050.00,01,129E
1617,20891270.00,01,129E
1618,20900490.00,01,253C
1619,20909710.00,01,253C
1620,20918950.00,01,129E
1621,20928170.00,01,253C
1622,20937390.00,01,253C
1623,20946600.00,01,129E
1624,20955820.00,01,129E
1625,20965030.00,01,129E
1626,20974250.00,01,129E
1627,20983470.00,01,253C
1628,20992690.00,01,253C
1629,20996290.00,00,E129
1630,21001900.00,01,129E
1631,21011120.00,01,253C
1632,21020330.00,01,94FC
1633,21029550.00,01,253C
1634,21038770.00,01,253C
1635,21047980.00,01,129E
1636,21057200.00,01,353C
1637,21066390.00,01,129E
1638,21075610.00,01,129E
1639,21084820.00,01,129E
1640,21094040.00,01,129E
1641,21103260.00,01,129E
1642,21112470.00,01,139E
1643,21121690.00,01,129E
1644,21130910.00,01,129E
1645,21140120.00,01,129E
1646,21149340.00,01,139E
1647,21158550.00,01,129E
1648,21167770.00,01,129E
1649,21176990.00,01,129E
1650,21186200.00,01,129E
1651,21191600.00,00,E129
1652,21195420.00,01,129E
1653,21204640.00,01,129E
1654,21213890.00,01,129E
1655,21223100.00,01,129E
1656,21232320.00,01,129E
1657,21241530.00,01,129E
1658,21247380.00,00,29E1
1659,21250750.00,01,129E
1660,21259970.00,01,129E
1661,21269180.00,01,129F
1662,21278400.00,01,129E
1663,21287610.00,01,129E
1664,21296830.00,01,129E
1665,21299260.00,00,4F09
1666,21306050.00,01,129E
1667,21315270.00,01,129E
1668,21324480.00,01,129E
1669,21333700.00,01,129E
1670,21339100.00,00,E129
1671,21342910.00,01,129F
1672,21352130.00,01,129E
1673,21359020.00,00,4F09
1674,21361320.00,01,129E
1675,21370540.00,01,253C
1676,21379750.00,01,529E
1677,21388970.00,01,253C
1678,21398190.00,01,253C
1679,21407400.00,01,1A9E
1680,21416620.00,01,129E
1681,21425830.00,01,129E
1682,21435050.00,01,12BE
1683,21444270.00,01,253C
1684,21453490.00,01,253C
1685,21462700.00,01,129E
1686,21471920.00,01,253C
1687,21481130.00,01,129E
1688,21490350.00,01,129E
1689,21494480.00,00,53C2
1690,21499570.00,01,253C
1691,21508810.00,01,129E
1692,21518030.00,01,253C
1693,21527250.00,01,253C
1694,21536460.00,01,129E
1695,21545680.00,01,253C
1696,21554890.00,01,129E
1697,21564110.00,01,129E
1698,21573330.00,01,253C
1699,21582550.00,01,257C
1700,21591760.00,01,129E
1701,21600980.00,01,253C
1702,21610190.00,01,129E
1703,21619410.00,01,253C
1704,21628630.00,01,253C
1705,21637840.00,01,129E
1706,21647060.00,01,129E
1707,21656250.00,01,129E
1708,21665470.00,01,129E
1709,21674690.00,01,529E
1710,21677840.00,00,29E1
1711,21683900.00,01,129E
1712,21693120.00,01,129E
1713,21702330.00,01,129E
1714,21711550.00,01,129F
1715,21720770.00,01,129E
1716,21729980.00,01,129E
1717,21739200.00,01,129E
1718,21748410.00,01,129E
1719,21757630.00,01,129F
1720,21766850.00,01,129E
1721,21776070.00,01,129E
1722,21785280.00,01,129E
1723,21794950.00,01,129E
1724,21797360.00,00,4F09
1725,21804140.00,01,253C
1726,21813350.00,01,129E
1727,21822570.00,01,253C
1728,21831790.00,01,253C
1729,21841000.00,01,129E
1730,21850220.00,01,129E
1731,21859430.00,01,129E
1732,21868650.00,01,129E
1733,21877870.00,01,353C
1734,21887080.00,01,129E
1735,21889090.00,00,94F
1736,21896300.00,01,129E
1737,21905520.00,01,253C
1738,21914730.00,01,129E
1739,21923950.00,01,253C
1740,21933170.00,01,129E
1741,21940880.00,00,53C2
1742,21942380.00,01,129E
1743,21948850.00,00,129F
1744,21951570.00,01,129E
1745,21960790.00,01,129E
1746,21970010.00,01,129E
1747,21979220.00,01,129E
1748,21988440.00,01,129E
1749,21997660.00,01,129E
1750,22006870.00,01,129E
1751,22016090.00,01,129E
1752,22025310.00,01,129E
1753,22034520.00,01,129E
1754,22043740.00,01,129E
1755,22052950.00,01,129E
1756,22062170.00,01,129F
1757,22071390.00,01,129E
1758,22080600.00,01,129E
1759,22089820.00,01,129E
1760,22099070.00,01,129E
1761,22108290.00,01,129E
1762,22117500.00,01,129E
1763,22124240.00,00,29E1
1764,22126720.00,01,129E
1765,22135930.00,01,129E
1766,22145150.00,01,129E
1767,22154370.00,01,129E
1768,22163580.00,01,129F
1769,22172800.00,01,339E
1770,22182010.00,01,129E
1771,22191230.00,01,129E
1772,22200450.00,01,129E
1773,22209660.00,01,129E
1774,22218880.00,01,129E
1775,22228100.00,01,129E
1776,22237310.00,01,129E
1777,22246510.00,01,253C
1778,22255720.00,01,253C
1779,22264940.00,01,253C
1780,22274150.00,01,129E
1781,22283370.00,01,129E
1782,22287590.00,00,4F09
1783,22292590.00,01,353C
1784,22301800.00,01,129E
1785,22311020.00,01,253C
1786,22320230.00,01,129E
1787,22329450.00,01,129E
1788,22338670.00,01,253C
1789,22347880.00,01,129E
1790,22357100.00,01,129E
1791,22366320.00,01,129E
1792,22375530.00,01,129E
1793,22384750.00,01,253C
1794,22391270.00,00,94F
1795,22394000.00,01,253C
1796,22403220.00,02,253D
1797,22412430.00,01,253C
1798,22421650.00,01,253C
1799,22430860.00,01,253C
1800,22435090.00,00,4F09
1801,22440080.00,01,129E
1802,22449290.00,01,129E
1803,22458510.00,01,129E
1804,22467730.00,01,653C
1805,22476950.00,01,253C
1806,22486160.00,01,129E
1807,22495380.00,01,129E
1808,22504590.00,01,129E
1809,22513810.00,01,253C
1810,22523030.00,01,253C
1811,22532240.00,01,129E
1812,22541430.00,01,129E
1813,22550650.00,01,129E
1814,22559870.00,01,129E
1815,22562590.00,00,E129
1816,22569090.00,01,129E
1817,22578300.00,01,129E
1818,22587520.00,01,129E
1819,22596730.00,01,129E
1820,22605950.00,01,129E
1821,22615170.00,01,129E
1822,22624380.00,01,129E
1823,22633600.00,01,129E
1824,22642810.00,01,129E
1825,22652030.00,01,129E
1826,22661250.00,01,129E
1827,22670470.00,01,129F
1828,22679680.00,01,129E
1829,22688930.00,01,129E
1830,22698150.00,01,129E
1831,22707360.00,01,129E
1832,22716580.00,01,129E
1833,22725790.00,01,129E
1834,22735010.00,01,129E
1835,22744230.00,01,129E
1836,22753440.00,01,129E
1837,22762660.00,01,129E
1838,22769850.00,00,E129
1839,22771870.00,01,129E
1840,22781090.00,01,129E
1841,22790310.00,01,129E
1842,22799530.00,01,129E
1843,22808740.00,01,129E
1844,22817960.00,01,13BE
1845,22827170.00,01,129E
1846,22836370.00,01,253C
1847,22845580.00,01,129E
1848,22854800.00,01,253C
1849,22864010.00,01,129E
1850,22873230.00,01,253C
1851,22882450.00,01,253C
1852,22891660.00,01,129E
1853,22900880.00,01,129E
1854,22910090.00,01,129E
1855,22919310.00,01,129E
1856,22928530.00,01,253C
1857,22937750.00,01,253C
1858,22946960.00,01,129E
1859,22956180.00,01,253C
1860,22965390.00,01,129E
1861,22974610.00,01,253C
1862,22983800.00,01,129E
1863,22993020.00,01,129E
1864,23002240.00,01,129E
1865,23011450.00,01,129E
1866,23020670.00,01,129E
1867,23029890.00,01,129E
1868,23039100.00,01,129E
1869,23048320.00,01,129E
1870,23057530.00,01,329E
1871,23066750.00,01,129F
1872,23075970.00,01,129E
1873,23085180.00,01,139E
1874,23094400.00,01,129E
1875,23103610.00,01,129E
1876,23112830.00,01,129E
1877,23122050.00,01,129E
1878,23131300.00,01,129E
1879,23140510.00,01,129F
1880,23149730.00,01,129E
1881,23158950.00,01,129E
1882,23168160.00,01,129E
1883,23177380.00,01,129E
1884,23186590.00,01,129E
1885,23195810.00,01,129E
1886,23205030.00,01,129E
1887,23214240.00,01,129E
1888,23223460.00,01,129E
